starttime	seconds	ctime	dtime	ttime	wait
Mon Mar 21 16:24:44 2022	1647854684	0	1297	1298	1297
Mon Mar 21 16:24:49 2022	1647854689	0	1298	1298	1297
Mon Mar 21 16:24:45 2022	1647854685	0	1298	1298	1297
Mon Mar 21 16:24:51 2022	1647854691	0	1298	1298	1298
Mon Mar 21 16:25:09 2022	1647854709	0	1298	1298	1298
Mon Mar 21 16:24:48 2022	1647854688	0	1298	1299	1298
Mon Mar 21 16:25:06 2022	1647854706	0	1299	1299	1298
Mon Mar 21 16:25:00 2022	1647854700	0	1300	1300	1299
Mon Mar 21 16:24:59 2022	1647854699	0	1300	1301	1300
Mon Mar 21 16:24:50 2022	1647854690	0	1301	1302	1301
Mon Mar 21 16:24:47 2022	1647854687	0	1301	1302	1301
Mon Mar 21 16:25:05 2022	1647854705	0	1302	1302	1301
Mon Mar 21 16:24:45 2022	1647854685	0	1302	1302	1301
Mon Mar 21 16:24:46 2022	1647854686	0	1302	1302	1301
Mon Mar 21 16:24:51 2022	1647854691	0	1302	1302	1301
Mon Mar 21 16:24:51 2022	1647854691	0	1302	1302	1302
Mon Mar 21 16:24:58 2022	1647854698	0	1302	1302	1302
Mon Mar 21 16:25:02 2022	1647854702	0	1302	1303	1302
Mon Mar 21 16:25:04 2022	1647854704	0	1302	1303	1302
Mon Mar 21 16:25:05 2022	1647854705	0	1303	1303	1302
Mon Mar 21 16:24:48 2022	1647854688	0	1303	1303	1303
Mon Mar 21 16:24:48 2022	1647854688	0	1303	1304	1303
Mon Mar 21 16:24:48 2022	1647854688	0	1304	1304	1303
Mon Mar 21 16:24:43 2022	1647854683	3	1301	1304	1300
Mon Mar 21 16:24:51 2022	1647854691	0	1304	1304	1303
Mon Mar 21 16:24:47 2022	1647854687	0	1304	1305	1304
Mon Mar 21 16:24:44 2022	1647854684	0	1305	1305	1304
Mon Mar 21 16:25:04 2022	1647854704	0	1305	1305	1305
Mon Mar 21 16:24:43 2022	1647854683	3	1302	1306	1302
Mon Mar 21 16:25:05 2022	1647854705	0	1306	1306	1305
Mon Mar 21 16:25:05 2022	1647854705	0	1307	1307	1306
Mon Mar 21 16:25:09 2022	1647854709	0	1308	1308	1307
Mon Mar 21 16:24:58 2022	1647854698	0	1308	1308	1307
Mon Mar 21 16:25:10 2022	1647854710	0	1308	1308	1308
Mon Mar 21 16:25:06 2022	1647854706	0	1308	1308	1307
Mon Mar 21 16:25:02 2022	1647854702	0	1308	1308	1308
Mon Mar 21 16:24:44 2022	1647854684	0	1308	1308	1307
Mon Mar 21 16:24:48 2022	1647854688	0	1309	1309	1308
Mon Mar 21 16:25:10 2022	1647854710	0	1309	1309	1308
Mon Mar 21 16:25:06 2022	1647854706	0	1309	1309	1308
Mon Mar 21 16:24:45 2022	1647854685	0	1309	1309	1309
Mon Mar 21 16:25:05 2022	1647854705	0	1309	1310	1309
Mon Mar 21 16:24:46 2022	1647854686	0	1310	1310	1309
Mon Mar 21 16:24:55 2022	1647854695	0	1310	1310	1310
Mon Mar 21 16:25:05 2022	1647854705	0	1310	1310	1309
Mon Mar 21 16:24:44 2022	1647854684	0	1310	1310	1309
Mon Mar 21 16:24:43 2022	1647854683	3	1307	1310	1307
Mon Mar 21 16:24:57 2022	1647854697	0	1311	1311	1310
Mon Mar 21 16:25:04 2022	1647854704	0	1311	1311	1310
Mon Mar 21 16:25:05 2022	1647854705	0	1311	1311	1310
Mon Mar 21 16:24:44 2022	1647854684	0	1311	1311	1310
Mon Mar 21 16:25:06 2022	1647854706	0	1311	1311	1311
Mon Mar 21 16:24:47 2022	1647854687	0	1312	1312	1311
Mon Mar 21 16:25:01 2022	1647854701	0	1312	1312	1311
Mon Mar 21 16:24:45 2022	1647854685	0	1313	1313	1312
Mon Mar 21 16:24:43 2022	1647854683	3	1310	1313	1309
Mon Mar 21 16:24:59 2022	1647854699	0	1313	1313	1312
Mon Mar 21 16:25:04 2022	1647854704	0	1313	1313	1312
Mon Mar 21 16:25:06 2022	1647854706	0	1313	1314	1313
Mon Mar 21 16:25:07 2022	1647854707	0	1314	1314	1313
Mon Mar 21 16:24:43 2022	1647854683	3	1311	1314	1311
Mon Mar 21 16:25:09 2022	1647854709	0	1315	1315	1314
Mon Mar 21 16:25:02 2022	1647854702	0	1315	1315	1314
Mon Mar 21 16:25:06 2022	1647854706	0	1315	1315	1314
Mon Mar 21 16:24:43 2022	1647854683	3	1313	1316	1312
Mon Mar 21 16:24:47 2022	1647854687	0	1316	1316	1315
Mon Mar 21 16:25:07 2022	1647854707	1	1316	1316	1315
Mon Mar 21 16:24:45 2022	1647854685	0	1316	1316	1316
Mon Mar 21 16:24:49 2022	1647854689	0	1316	1316	1315
Mon Mar 21 16:24:50 2022	1647854690	0	1316	1316	1316
Mon Mar 21 16:25:09 2022	1647854709	0	1317	1317	1316
Mon Mar 21 16:25:06 2022	1647854706	0	1317	1317	1316
Mon Mar 21 16:24:43 2022	1647854683	3	1314	1317	1313
Mon Mar 21 16:25:05 2022	1647854705	0	1318	1318	1317
Mon Mar 21 16:24:51 2022	1647854691	0	1318	1319	1318
Mon Mar 21 16:24:59 2022	1647854699	0	1319	1319	1318
Mon Mar 21 16:25:06 2022	1647854706	0	1319	1319	1319
Mon Mar 21 16:24:50 2022	1647854690	0	1319	1320	1319
Mon Mar 21 16:25:06 2022	1647854706	0	1319	1320	1319
Mon Mar 21 16:25:05 2022	1647854705	0	1320	1320	1319
Mon Mar 21 16:24:47 2022	1647854687	0	1320	1320	1320
Mon Mar 21 16:24:51 2022	1647854691	0	1320	1320	1320
Mon Mar 21 16:25:10 2022	1647854710	0	1320	1321	1320
Mon Mar 21 16:25:10 2022	1647854710	0	1321	1321	1320
Mon Mar 21 16:25:10 2022	1647854710	0	1321	1321	1321
Mon Mar 21 16:25:05 2022	1647854705	0	1321	1322	1321
Mon Mar 21 16:24:54 2022	1647854694	0	1322	1322	1321
Mon Mar 21 16:25:06 2022	1647854706	0	1322	1322	1321
Mon Mar 21 16:24:55 2022	1647854695	0	1322	1323	1322
Mon Mar 21 16:24:46 2022	1647854686	0	1323	1323	1322
Mon Mar 21 16:24:59 2022	1647854699	0	1323	1323	1322
Mon Mar 21 16:24:49 2022	1647854689	0	1323	1323	1322
Mon Mar 21 16:24:51 2022	1647854691	0	1323	1323	1322
Mon Mar 21 16:24:47 2022	1647854687	0	1323	1323	1323
Mon Mar 21 16:24:45 2022	1647854685	0	1323	1323	1322
Mon Mar 21 16:24:48 2022	1647854688	0	1323	1323	1323
Mon Mar 21 16:24:46 2022	1647854686	0	1323	1323	1323
Mon Mar 21 16:25:09 2022	1647854709	0	1324	1324	1324
Mon Mar 21 16:24:51 2022	1647854691	0	1324	1325	1324
Mon Mar 21 16:24:58 2022	1647854698	0	1324	1325	1324
Mon Mar 21 16:24:46 2022	1647854686	0	1325	1325	1324
Mon Mar 21 16:25:07 2022	1647854707	0	1325	1325	1324
Mon Mar 21 16:25:04 2022	1647854704	0	1325	1326	1325
Mon Mar 21 16:25:05 2022	1647854705	0	1325	1326	1325
Mon Mar 21 16:24:59 2022	1647854699	0	1326	1326	1325
Mon Mar 21 16:25:10 2022	1647854710	0	1326	1326	1325
Mon Mar 21 16:25:10 2022	1647854710	0	1326	1326	1326
Mon Mar 21 16:24:50 2022	1647854690	0	1326	1326	1326
Mon Mar 21 16:24:58 2022	1647854698	0	1326	1327	1326
Mon Mar 21 16:25:07 2022	1647854707	1	1326	1327	1326
Mon Mar 21 16:24:55 2022	1647854695	0	1327	1327	1327
Mon Mar 21 16:25:05 2022	1647854705	0	1327	1327	1327
Mon Mar 21 16:24:59 2022	1647854699	0	1327	1327	1327
Mon Mar 21 16:25:04 2022	1647854704	0	1327	1328	1327
Mon Mar 21 16:25:03 2022	1647854703	0	1328	1328	1327
Mon Mar 21 16:24:48 2022	1647854688	0	1328	1328	1328
Mon Mar 21 16:24:48 2022	1647854688	0	1328	1328	1328
Mon Mar 21 16:24:49 2022	1647854689	0	1328	1328	1328
Mon Mar 21 16:25:10 2022	1647854710	0	1329	1329	1321
Mon Mar 21 16:25:04 2022	1647854704	0	1329	1329	1328
Mon Mar 21 16:24:46 2022	1647854686	0	1329	1330	1329
Mon Mar 21 16:25:02 2022	1647854702	0	1330	1330	1329
Mon Mar 21 16:24:49 2022	1647854689	0	1330	1330	1329
Mon Mar 21 16:24:44 2022	1647854684	0	1330	1330	1330
Mon Mar 21 16:24:54 2022	1647854694	0	1330	1331	1330
Mon Mar 21 16:24:48 2022	1647854688	0	1331	1331	1330
Mon Mar 21 16:25:06 2022	1647854706	0	1331	1331	1330
Mon Mar 21 16:25:04 2022	1647854704	0	1331	1332	1331
Mon Mar 21 16:25:10 2022	1647854710	0	1332	1332	1331
Mon Mar 21 16:25:06 2022	1647854706	0	1332	1332	1331
Mon Mar 21 16:25:05 2022	1647854705	0	1332	1333	1332
Mon Mar 21 16:25:10 2022	1647854710	0	1333	1333	1332
Mon Mar 21 16:24:48 2022	1647854688	0	1333	1333	1332
Mon Mar 21 16:24:49 2022	1647854689	0	1333	1333	1333
Mon Mar 21 16:25:04 2022	1647854704	0	1333	1333	1333
Mon Mar 21 16:25:07 2022	1647854707	0	1333	1333	1333
Mon Mar 21 16:25:09 2022	1647854709	0	1333	1334	1333
Mon Mar 21 16:25:09 2022	1647854709	0	1334	1334	1333
Mon Mar 21 16:24:50 2022	1647854690	0	1334	1334	1333
Mon Mar 21 16:25:07 2022	1647854707	0	1334	1334	1333
Mon Mar 21 16:24:44 2022	1647854684	0	1334	1334	1333
Mon Mar 21 16:24:49 2022	1647854689	0	1334	1334	1333
Mon Mar 21 16:24:49 2022	1647854689	0	1334	1334	1334
Mon Mar 21 16:24:43 2022	1647854683	3	1331	1334	1331
Mon Mar 21 16:25:07 2022	1647854707	0	1334	1334	1334
Mon Mar 21 16:24:43 2022	1647854683	3	1332	1335	1330
Mon Mar 21 16:24:43 2022	1647854683	3	1331	1335	1330
Mon Mar 21 16:24:49 2022	1647854689	0	1335	1335	1335
Mon Mar 21 16:25:10 2022	1647854710	0	1335	1335	1335
Mon Mar 21 16:25:05 2022	1647854705	0	1335	1335	1335
Mon Mar 21 16:25:05 2022	1647854705	0	1336	1336	1335
Mon Mar 21 16:24:47 2022	1647854687	0	1336	1336	1335
Mon Mar 21 16:25:06 2022	1647854706	0	1336	1336	1335
Mon Mar 21 16:25:09 2022	1647854709	0	1336	1336	1335
Mon Mar 21 16:24:45 2022	1647854685	0	1336	1336	1335
Mon Mar 21 16:24:44 2022	1647854684	0	1336	1336	1336
Mon Mar 21 16:25:09 2022	1647854709	0	1336	1337	1336
Mon Mar 21 16:24:49 2022	1647854689	0	1337	1337	1336
Mon Mar 21 16:24:44 2022	1647854684	0	1337	1337	1337
Mon Mar 21 16:24:48 2022	1647854688	0	1337	1338	1336
Mon Mar 21 16:24:54 2022	1647854694	0	1337	1338	1337
Mon Mar 21 16:25:04 2022	1647854704	0	1337	1338	1337
Mon Mar 21 16:25:06 2022	1647854706	0	1338	1338	1337
Mon Mar 21 16:24:50 2022	1647854690	0	1338	1338	1337
Mon Mar 21 16:25:09 2022	1647854709	0	1338	1338	1337
Mon Mar 21 16:25:06 2022	1647854706	0	1338	1338	1337
Mon Mar 21 16:25:07 2022	1647854707	0	1338	1338	1337
Mon Mar 21 16:25:01 2022	1647854701	0	1338	1338	1338
Mon Mar 21 16:25:02 2022	1647854702	0	1338	1338	1338
Mon Mar 21 16:24:50 2022	1647854690	0	1338	1339	1338
Mon Mar 21 16:24:54 2022	1647854694	0	1338	1339	1338
Mon Mar 21 16:24:49 2022	1647854689	0	1339	1339	1338
Mon Mar 21 16:24:43 2022	1647854683	3	1336	1339	1336
Mon Mar 21 16:25:07 2022	1647854707	0	1339	1339	1339
Mon Mar 21 16:25:04 2022	1647854704	0	1339	1340	1339
Mon Mar 21 16:25:04 2022	1647854704	0	1339	1340	1339
Mon Mar 21 16:24:43 2022	1647854683	3	1336	1340	1336
Mon Mar 21 16:25:05 2022	1647854705	0	1340	1340	1339
Mon Mar 21 16:24:51 2022	1647854691	0	1340	1341	1340
Mon Mar 21 16:24:54 2022	1647854694	0	1341	1341	1341
Mon Mar 21 16:24:50 2022	1647854690	0	1341	1341	1341
Mon Mar 21 16:25:09 2022	1647854709	0	1342	1342	1341
Mon Mar 21 16:24:50 2022	1647854690	0	1343	1343	1343
Mon Mar 21 16:24:44 2022	1647854684	0	1343	1343	1343
Mon Mar 21 16:25:05 2022	1647854705	0	1343	1343	1342
Mon Mar 21 16:24:43 2022	1647854683	3	1340	1343	1340
Mon Mar 21 16:24:49 2022	1647854689	0	1343	1344	1343
Mon Mar 21 16:24:50 2022	1647854690	0	1343	1344	1343
Mon Mar 21 16:25:06 2022	1647854706	0	1344	1344	1343
Mon Mar 21 16:25:07 2022	1647854707	0	1344	1344	1343
Mon Mar 21 16:25:04 2022	1647854704	0	1344	1344	1343
Mon Mar 21 16:24:57 2022	1647854697	0	1344	1344	1344
Mon Mar 21 16:25:06 2022	1647854706	0	1345	1345	1344
Mon Mar 21 16:25:05 2022	1647854705	0	1345	1345	1344
Mon Mar 21 16:24:46 2022	1647854686	0	1345	1345	1344
Mon Mar 21 16:24:59 2022	1647854699	0	1345	1345	1344
Mon Mar 21 16:24:58 2022	1647854698	0	1345	1345	1345
Mon Mar 21 16:25:05 2022	1647854705	0	1345	1345	1345
Mon Mar 21 16:25:10 2022	1647854710	0	1345	1345	1345
Mon Mar 21 16:25:09 2022	1647854709	0	1345	1346	1345
Mon Mar 21 16:24:54 2022	1647854694	0	1345	1346	1345
Mon Mar 21 16:24:58 2022	1647854698	0	1346	1346	1345
Mon Mar 21 16:25:02 2022	1647854702	0	1346	1346	1345
Mon Mar 21 16:24:59 2022	1647854699	0	1346	1346	1345
Mon Mar 21 16:24:58 2022	1647854698	0	1346	1346	1345
Mon Mar 21 16:25:05 2022	1647854705	0	1346	1346	1346
Mon Mar 21 16:25:07 2022	1647854707	0	1346	1346	1346
Mon Mar 21 16:24:48 2022	1647854688	0	1347	1347	1346
Mon Mar 21 16:24:54 2022	1647854694	0	1347	1347	1346
Mon Mar 21 16:25:02 2022	1647854702	0	1347	1347	1347
Mon Mar 21 16:25:02 2022	1647854702	0	1348	1348	1347
Mon Mar 21 16:25:10 2022	1647854710	0	1348	1348	1348
Mon Mar 21 16:24:43 2022	1647854683	3	1345	1348	1344
Mon Mar 21 16:24:46 2022	1647854686	0	1348	1349	1348
Mon Mar 21 16:24:58 2022	1647854698	0	1349	1349	1348
Mon Mar 21 16:25:10 2022	1647854710	0	1349	1349	1348
Mon Mar 21 16:24:49 2022	1647854689	0	1349	1349	1348
Mon Mar 21 16:24:46 2022	1647854686	0	1349	1349	1348
Mon Mar 21 16:24:59 2022	1647854699	0	1349	1349	1348
Mon Mar 21 16:25:06 2022	1647854706	0	1349	1350	1349
Mon Mar 21 16:24:43 2022	1647854683	3	1347	1350	1347
Mon Mar 21 16:24:49 2022	1647854689	0	1350	1351	1350
Mon Mar 21 16:25:06 2022	1647854706	0	1350	1351	1350
Mon Mar 21 16:25:05 2022	1647854705	0	1351	1351	1350
Mon Mar 21 16:25:05 2022	1647854705	0	1351	1351	1350
Mon Mar 21 16:24:49 2022	1647854689	0	1351	1351	1350
Mon Mar 21 16:25:09 2022	1647854709	0	1351	1352	1351
Mon Mar 21 16:25:09 2022	1647854709	0	1352	1352	1351
Mon Mar 21 16:24:59 2022	1647854699	0	1352	1352	1351
Mon Mar 21 16:24:51 2022	1647854691	0	1352	1352	1351
Mon Mar 21 16:25:10 2022	1647854710	0	1352	1352	1351
Mon Mar 21 16:24:48 2022	1647854688	0	1352	1352	1352
Mon Mar 21 16:24:54 2022	1647854694	0	1353	1353	1352
Mon Mar 21 16:24:59 2022	1647854699	0	1352	1353	1352
Mon Mar 21 16:25:06 2022	1647854706	0	1353	1353	1352
Mon Mar 21 16:24:49 2022	1647854689	0	1353	1353	1353
Mon Mar 21 16:25:05 2022	1647854705	0	1353	1354	1353
Mon Mar 21 16:24:45 2022	1647854685	0	1354	1354	1353
Mon Mar 21 16:25:09 2022	1647854709	0	1354	1354	1354
Mon Mar 21 16:25:09 2022	1647854709	0	1354	1354	1354
Mon Mar 21 16:25:06 2022	1647854706	0	1354	1354	1353
Mon Mar 21 16:24:47 2022	1647854687	0	1354	1355	1354
Mon Mar 21 16:25:01 2022	1647854701	0	1354	1355	1354
Mon Mar 21 16:25:03 2022	1647854703	0	1355	1355	1354
Mon Mar 21 16:24:49 2022	1647854689	0	1355	1355	1354
Mon Mar 21 16:25:03 2022	1647854703	0	1355	1355	1355
Mon Mar 21 16:25:10 2022	1647854710	0	1355	1355	1355
Mon Mar 21 16:24:59 2022	1647854699	0	1355	1356	1355
Mon Mar 21 16:24:43 2022	1647854683	3	1353	1356	1352
Mon Mar 21 16:24:48 2022	1647854688	0	1356	1356	1356
Mon Mar 21 16:24:50 2022	1647854690	0	1357	1357	1356
Mon Mar 21 16:25:02 2022	1647854702	0	1357	1357	1356
Mon Mar 21 16:24:46 2022	1647854686	0	1357	1357	1356
Mon Mar 21 16:25:08 2022	1647854708	0	1358	1358	1357
Mon Mar 21 16:24:55 2022	1647854695	0	1358	1358	1357
Mon Mar 21 16:24:58 2022	1647854698	0	1358	1358	1357
Mon Mar 21 16:25:02 2022	1647854702	0	1358	1358	1358
Mon Mar 21 16:25:09 2022	1647854709	0	1358	1358	1358
Mon Mar 21 16:24:48 2022	1647854688	0	1358	1358	1358
Mon Mar 21 16:24:54 2022	1647854694	0	1358	1359	1358
Mon Mar 21 16:25:02 2022	1647854702	0	1359	1359	1359
Mon Mar 21 16:25:09 2022	1647854709	0	1359	1359	1358
Mon Mar 21 16:25:00 2022	1647854700	0	1359	1360	1359
Mon Mar 21 16:24:59 2022	1647854699	0	1360	1360	1359
Mon Mar 21 16:25:06 2022	1647854706	0	1360	1360	1359
Mon Mar 21 16:24:59 2022	1647854699	0	1360	1360	1360
Mon Mar 21 16:25:04 2022	1647854704	0	1360	1360	1360
Mon Mar 21 16:25:06 2022	1647854706	0	1360	1361	1360
Mon Mar 21 16:24:55 2022	1647854695	0	1361	1361	1360
Mon Mar 21 16:25:06 2022	1647854706	0	1361	1361	1361
Mon Mar 21 16:24:59 2022	1647854699	0	1361	1361	1361
Mon Mar 21 16:24:43 2022	1647854683	3	1360	1363	1359
Mon Mar 21 16:24:45 2022	1647854685	0	1363	1363	1362
Mon Mar 21 16:25:06 2022	1647854706	0	1363	1363	1362
Mon Mar 21 16:24:45 2022	1647854685	0	1363	1363	1362
Mon Mar 21 16:25:04 2022	1647854704	0	1363	1363	1362
Mon Mar 21 16:24:50 2022	1647854690	0	1363	1363	1362
Mon Mar 21 16:24:54 2022	1647854694	0	1363	1363	1363
Mon Mar 21 16:24:48 2022	1647854688	0	1363	1364	1363
Mon Mar 21 16:24:49 2022	1647854689	0	1364	1364	1363
Mon Mar 21 16:24:43 2022	1647854683	3	1361	1364	1360
Mon Mar 21 16:24:55 2022	1647854695	0	1364	1364	1364
Mon Mar 21 16:25:07 2022	1647854707	0	1364	1364	1364
Mon Mar 21 16:24:47 2022	1647854687	0	1364	1364	1364
Mon Mar 21 16:25:06 2022	1647854706	0	1364	1364	1364
Mon Mar 21 16:24:50 2022	1647854690	0	1365	1365	1364
Mon Mar 21 16:25:09 2022	1647854709	0	1365	1366	1365
Mon Mar 21 16:25:02 2022	1647854702	0	1366	1366	1365
Mon Mar 21 16:24:58 2022	1647854698	0	1365	1366	1365
Mon Mar 21 16:24:46 2022	1647854686	0	1366	1366	1365
Mon Mar 21 16:25:06 2022	1647854706	0	1366	1366	1365
Mon Mar 21 16:24:57 2022	1647854697	0	1366	1366	1365
Mon Mar 21 16:25:09 2022	1647854709	0	1366	1367	1366
Mon Mar 21 16:25:06 2022	1647854706	0	1367	1367	1366
Mon Mar 21 16:24:46 2022	1647854686	0	1367	1367	1366
Mon Mar 21 16:25:02 2022	1647854702	0	1367	1367	1366
Mon Mar 21 16:24:49 2022	1647854689	0	1367	1368	1367
Mon Mar 21 16:25:01 2022	1647854701	0	1367	1368	1367
Mon Mar 21 16:25:06 2022	1647854706	0	1367	1368	1367
Mon Mar 21 16:25:06 2022	1647854706	0	1368	1368	1367
Mon Mar 21 16:24:58 2022	1647854698	0	1368	1368	1367
Mon Mar 21 16:24:50 2022	1647854690	0	1368	1368	1367
Mon Mar 21 16:25:09 2022	1647854709	0	1368	1368	1367
Mon Mar 21 16:25:04 2022	1647854704	0	1368	1368	1367
Mon Mar 21 16:24:55 2022	1647854695	0	1368	1368	1368
Mon Mar 21 16:24:50 2022	1647854690	0	1368	1368	1368
Mon Mar 21 16:24:59 2022	1647854699	0	1369	1369	1368
Mon Mar 21 16:24:43 2022	1647854683	3	1366	1369	1365
Mon Mar 21 16:25:10 2022	1647854710	0	1369	1369	1369
Mon Mar 21 16:24:48 2022	1647854688	0	1370	1370	1369
Mon Mar 21 16:25:06 2022	1647854706	0	1370	1370	1370
Mon Mar 21 16:24:44 2022	1647854684	0	1370	1370	1369
Mon Mar 21 16:24:44 2022	1647854684	0	1370	1370	1370
Mon Mar 21 16:24:59 2022	1647854699	0	1371	1371	1370
Mon Mar 21 16:25:05 2022	1647854705	0	1371	1371	1371
Mon Mar 21 16:24:48 2022	1647854688	0	1371	1371	1370
Mon Mar 21 16:25:06 2022	1647854706	0	1371	1371	1371
Mon Mar 21 16:24:59 2022	1647854699	0	1371	1372	1371
Mon Mar 21 16:24:45 2022	1647854685	0	1371	1372	1371
Mon Mar 21 16:24:59 2022	1647854699	0	1371	1372	1371
Mon Mar 21 16:25:01 2022	1647854701	0	1372	1372	1372
Mon Mar 21 16:24:55 2022	1647854695	0	1372	1372	1371
Mon Mar 21 16:25:06 2022	1647854706	0	1372	1372	1372
Mon Mar 21 16:25:06 2022	1647854706	0	1372	1372	1372
Mon Mar 21 16:25:01 2022	1647854701	0	1373	1373	1372
Mon Mar 21 16:25:02 2022	1647854702	0	1373	1373	1372
Mon Mar 21 16:24:50 2022	1647854690	0	1374	1374	1373
Mon Mar 21 16:25:05 2022	1647854705	0	1374	1374	1373
Mon Mar 21 16:25:08 2022	1647854708	0	1374	1374	1374
Mon Mar 21 16:25:06 2022	1647854706	0	1374	1374	1374
Mon Mar 21 16:25:04 2022	1647854704	0	1374	1374	1374
Mon Mar 21 16:25:04 2022	1647854704	0	1374	1375	1374
Mon Mar 21 16:24:55 2022	1647854695	0	1374	1375	1374
Mon Mar 21 16:25:07 2022	1647854707	0	1375	1375	1374
Mon Mar 21 16:24:48 2022	1647854688	0	1375	1375	1374
Mon Mar 21 16:24:59 2022	1647854699	0	1375	1375	1374
Mon Mar 21 16:25:02 2022	1647854702	0	1375	1376	1375
Mon Mar 21 16:24:48 2022	1647854688	0	1376	1376	1375
Mon Mar 21 16:25:04 2022	1647854704	0	1376	1376	1375
Mon Mar 21 16:24:51 2022	1647854691	0	1376	1376	1376
Mon Mar 21 16:25:06 2022	1647854706	0	1376	1376	1376
Mon Mar 21 16:24:44 2022	1647854684	0	1377	1377	1376
Mon Mar 21 16:24:45 2022	1647854685	0	1377	1377	1376
Mon Mar 21 16:24:45 2022	1647854685	0	1377	1377	1377
Mon Mar 21 16:25:06 2022	1647854706	0	1378	1378	1377
Mon Mar 21 16:24:59 2022	1647854699	0	1378	1378	1377
Mon Mar 21 16:25:08 2022	1647854708	0	1378	1378	1377
Mon Mar 21 16:24:50 2022	1647854690	0	1378	1378	1377
Mon Mar 21 16:25:09 2022	1647854709	0	1378	1378	1377
Mon Mar 21 16:25:10 2022	1647854710	0	1378	1378	1377
Mon Mar 21 16:24:44 2022	1647854684	0	1378	1378	1378
Mon Mar 21 16:24:59 2022	1647854699	0	1379	1379	1378
Mon Mar 21 16:24:55 2022	1647854695	0	1379	1379	1379
Mon Mar 21 16:24:59 2022	1647854699	0	1379	1379	1379
Mon Mar 21 16:24:48 2022	1647854688	0	1379	1379	1378
Mon Mar 21 16:25:09 2022	1647854709	0	1379	1379	1379
Mon Mar 21 16:24:45 2022	1647854685	0	1379	1380	1379
Mon Mar 21 16:25:05 2022	1647854705	0	1380	1380	1380
Mon Mar 21 16:24:47 2022	1647854687	0	1381	1381	1380
Mon Mar 21 16:24:57 2022	1647854697	0	1381	1381	1380
Mon Mar 21 16:24:59 2022	1647854699	0	1380	1381	1380
Mon Mar 21 16:25:06 2022	1647854706	0	1381	1381	1380
Mon Mar 21 16:24:51 2022	1647854691	0	1381	1381	1380
Mon Mar 21 16:24:44 2022	1647854684	0	1381	1381	1380
Mon Mar 21 16:24:50 2022	1647854690	0	1381	1381	1381
Mon Mar 21 16:24:51 2022	1647854691	0	1381	1382	1381
Mon Mar 21 16:25:06 2022	1647854706	0	1382	1382	1381
Mon Mar 21 16:25:02 2022	1647854702	0	1382	1382	1381
Mon Mar 21 16:24:46 2022	1647854686	0	1382	1382	1381
Mon Mar 21 16:24:55 2022	1647854695	0	1382	1382	1381
Mon Mar 21 16:24:54 2022	1647854694	0	1382	1382	1381
Mon Mar 21 16:25:10 2022	1647854710	0	1382	1382	1382
Mon Mar 21 16:25:04 2022	1647854704	0	1382	1382	1382
Mon Mar 21 16:25:05 2022	1647854705	0	1382	1382	1382
Mon Mar 21 16:25:02 2022	1647854702	0	1383	1383	1382
Mon Mar 21 16:25:04 2022	1647854704	0	1383	1383	1382
Mon Mar 21 16:25:04 2022	1647854704	0	1383	1383	1383
Mon Mar 21 16:25:04 2022	1647854704	0	1383	1383	1383
Mon Mar 21 16:24:54 2022	1647854694	0	1383	1383	1383
Mon Mar 21 16:25:02 2022	1647854702	0	1384	1384	1383
Mon Mar 21 16:25:02 2022	1647854702	0	1384	1384	1384
Mon Mar 21 16:24:45 2022	1647854685	0	1384	1384	1384
Mon Mar 21 16:24:48 2022	1647854688	0	1384	1384	1384
Mon Mar 21 16:24:44 2022	1647854684	0	1385	1385	1384
Mon Mar 21 16:25:01 2022	1647854701	0	1385	1385	1384
Mon Mar 21 16:24:54 2022	1647854694	0	1385	1385	1384
Mon Mar 21 16:25:04 2022	1647854704	0	1385	1385	1384
Mon Mar 21 16:24:58 2022	1647854698	0	1385	1385	1385
Mon Mar 21 16:25:07 2022	1647854707	0	1386	1386	1385
Mon Mar 21 16:25:09 2022	1647854709	0	1386	1386	1385
Mon Mar 21 16:24:55 2022	1647854695	0	1386	1386	1386
Mon Mar 21 16:24:50 2022	1647854690	0	1386	1386	1386
Mon Mar 21 16:24:58 2022	1647854698	0	1386	1387	1386
Mon Mar 21 16:25:06 2022	1647854706	0	1387	1387	1386
Mon Mar 21 16:25:03 2022	1647854703	0	1387	1387	1386
Mon Mar 21 16:25:04 2022	1647854704	0	1387	1387	1387
Mon Mar 21 16:25:04 2022	1647854704	0	1387	1387	1387
Mon Mar 21 16:24:44 2022	1647854684	0	1387	1387	1386
Mon Mar 21 16:24:43 2022	1647854683	3	1385	1387	1384
Mon Mar 21 16:24:50 2022	1647854690	0	1387	1388	1387
Mon Mar 21 16:25:01 2022	1647854701	0	1387	1388	1387
Mon Mar 21 16:25:06 2022	1647854706	0	1388	1388	1387
Mon Mar 21 16:24:43 2022	1647854683	3	1385	1388	1384
Mon Mar 21 16:24:46 2022	1647854686	0	1388	1388	1387
Mon Mar 21 16:24:59 2022	1647854699	0	1388	1388	1387
Mon Mar 21 16:24:50 2022	1647854690	0	1388	1388	1388
Mon Mar 21 16:25:04 2022	1647854704	0	1388	1389	1388
Mon Mar 21 16:24:51 2022	1647854691	0	1389	1389	1389
Mon Mar 21 16:25:09 2022	1647854709	0	1389	1389	1389
Mon Mar 21 16:24:48 2022	1647854688	0	1389	1389	1389
Mon Mar 21 16:25:09 2022	1647854709	0	1389	1390	1389
