starttime	seconds	ctime	dtime	ttime	wait
Tue Mar 22 14:19:50 2022	1647933590	0	3266	3266	3265
Tue Mar 22 14:20:16 2022	1647933616	0	3266	3267	3266
Tue Mar 22 14:19:50 2022	1647933590	0	3266	3267	3266
Tue Mar 22 14:20:00 2022	1647933600	0	3267	3267	3266
Tue Mar 22 14:20:04 2022	1647933604	0	3268	3268	3267
Tue Mar 22 14:20:17 2022	1647933617	0	3269	3269	3269
Tue Mar 22 14:20:01 2022	1647933601	0	3270	3270	3269
Tue Mar 22 14:19:44 2022	1647933584	0	3270	3270	3269
Tue Mar 22 14:20:11 2022	1647933611	0	3271	3271	3270
Tue Mar 22 14:19:56 2022	1647933596	0	3271	3271	3270
Tue Mar 22 14:19:49 2022	1647933589	0	3271	3271	3271
Tue Mar 22 14:20:16 2022	1647933616	0	3271	3271	3271
Tue Mar 22 14:20:00 2022	1647933600	0	3272	3272	3271
Tue Mar 22 14:20:09 2022	1647933609	0	3272	3272	3272
Tue Mar 22 14:20:23 2022	1647933623	0	3275	3275	3274
Tue Mar 22 14:20:12 2022	1647933612	0	3275	3275	3274
Tue Mar 22 14:20:18 2022	1647933618	0	3276	3276	3276
Tue Mar 22 14:19:57 2022	1647933597	0	3277	3277	3277
Tue Mar 22 14:20:01 2022	1647933601	0	3277	3278	3277
Tue Mar 22 14:20:00 2022	1647933600	0	3278	3279	3278
Tue Mar 22 14:20:06 2022	1647933606	0	3279	3279	3279
Tue Mar 22 14:19:59 2022	1647933599	0	3279	3279	3279
Tue Mar 22 14:20:03 2022	1647933603	0	3279	3279	3279
Tue Mar 22 14:19:49 2022	1647933589	0	3280	3280	3280
Tue Mar 22 14:19:49 2022	1647933589	0	3281	3282	3281
Tue Mar 22 14:20:09 2022	1647933609	0	3282	3282	3281
Tue Mar 22 14:20:09 2022	1647933609	0	3282	3282	3281
Tue Mar 22 14:20:14 2022	1647933614	0	3283	3283	3282
Tue Mar 22 14:20:01 2022	1647933601	0	3283	3284	3283
Tue Mar 22 14:19:50 2022	1647933590	0	3283	3284	3283
Tue Mar 22 14:20:09 2022	1647933609	0	3284	3284	3283
Tue Mar 22 14:20:23 2022	1647933623	0	3284	3284	3284
Tue Mar 22 14:20:18 2022	1647933618	0	3284	3285	3284
Tue Mar 22 14:19:51 2022	1647933591	0	3285	3285	3285
Tue Mar 22 14:19:45 2022	1647933585	0	3286	3286	3285
Tue Mar 22 14:20:24 2022	1647933624	0	3286	3286	3286
Tue Mar 22 14:19:45 2022	1647933585	0	3286	3287	3286
Tue Mar 22 14:20:10 2022	1647933610	0	3287	3287	3286
Tue Mar 22 14:19:44 2022	1647933584	0	3287	3288	3287
Tue Mar 22 14:20:17 2022	1647933617	0	3288	3288	3287
Tue Mar 22 14:19:49 2022	1647933589	0	3289	3290	3289
Tue Mar 22 14:20:25 2022	1647933625	0	3289	3290	3289
Tue Mar 22 14:20:00 2022	1647933600	0	3290	3290	3289
Tue Mar 22 14:20:05 2022	1647933605	0	3290	3290	3289
Tue Mar 22 14:20:13 2022	1647933613	1	3290	3291	3290
Tue Mar 22 14:20:09 2022	1647933609	0	3291	3291	3291
Tue Mar 22 14:20:09 2022	1647933609	0	3292	3292	3291
Tue Mar 22 14:19:57 2022	1647933597	0	3292	3292	3290
Tue Mar 22 14:20:05 2022	1647933605	0	3292	3292	3291
Tue Mar 22 14:20:14 2022	1647933614	0	3292	3292	3292
Tue Mar 22 14:20:11 2022	1647933611	0	3293	3293	3292
Tue Mar 22 14:20:25 2022	1647933625	0	3293	3294	3293
Tue Mar 22 14:20:13 2022	1647933613	0	3294	3294	3293
Tue Mar 22 14:20:25 2022	1647933625	0	3295	3295	3294
Tue Mar 22 14:19:56 2022	1647933596	0	3295	3295	3294
Tue Mar 22 14:19:51 2022	1647933591	0	3296	3296	3295
Tue Mar 22 14:19:50 2022	1647933590	0	3296	3296	3295
Tue Mar 22 14:20:09 2022	1647933609	0	3296	3296	3296
Tue Mar 22 14:19:44 2022	1647933584	0	3296	3296	3296
Tue Mar 22 14:19:49 2022	1647933589	0	3296	3297	3296
Tue Mar 22 14:20:07 2022	1647933607	0	3297	3297	3296
Tue Mar 22 14:19:49 2022	1647933589	0	3297	3298	3297
Tue Mar 22 14:20:23 2022	1647933623	0	3298	3299	3298
Tue Mar 22 14:19:57 2022	1647933597	0	3299	3299	3298
Tue Mar 22 14:19:50 2022	1647933590	0	3299	3299	3299
Tue Mar 22 14:20:25 2022	1647933625	0	3299	3300	3299
Tue Mar 22 14:19:57 2022	1647933597	0	3300	3300	3298
Tue Mar 22 14:20:06 2022	1647933606	0	3301	3301	3300
Tue Mar 22 14:20:23 2022	1647933623	0	3301	3301	3300
Tue Mar 22 14:20:04 2022	1647933604	0	3301	3301	3301
Tue Mar 22 14:20:01 2022	1647933601	0	3301	3302	3301
Tue Mar 22 14:19:57 2022	1647933597	0	3302	3302	3301
Tue Mar 22 14:20:15 2022	1647933615	1	3302	3303	3302
Tue Mar 22 14:19:57 2022	1647933597	0	3304	3304	3304
Tue Mar 22 14:20:04 2022	1647933604	0	3304	3304	3304
Tue Mar 22 14:20:09 2022	1647933609	0	3304	3305	3304
Tue Mar 22 14:19:50 2022	1647933590	0	3306	3306	3305
Tue Mar 22 14:20:26 2022	1647933626	0	3306	3306	3305
Tue Mar 22 14:20:09 2022	1647933609	0	3306	3307	3306
Tue Mar 22 14:20:04 2022	1647933604	0	3307	3307	3306
Tue Mar 22 14:20:12 2022	1647933612	0	3307	3307	3307
Tue Mar 22 14:20:12 2022	1647933612	0	3307	3307	3307
Tue Mar 22 14:20:09 2022	1647933609	0	3309	3309	3308
Tue Mar 22 14:20:07 2022	1647933607	0	3309	3309	3309
Tue Mar 22 14:20:05 2022	1647933605	0	3309	3309	3309
Tue Mar 22 14:20:20 2022	1647933620	0	3310	3310	3309
Tue Mar 22 14:20:23 2022	1647933623	0	3310	3310	3309
Tue Mar 22 14:20:22 2022	1647933622	0	3310	3310	3309
Tue Mar 22 14:19:50 2022	1647933590	0	3311	3311	3310
Tue Mar 22 14:20:15 2022	1647933615	0	3311	3311	3311
Tue Mar 22 14:19:49 2022	1647933589	0	3311	3311	3311
Tue Mar 22 14:20:43 2022	1647933643	0	3312	3312	3311
Tue Mar 22 14:19:54 2022	1647933594	0	3312	3312	3311
Tue Mar 22 14:20:01 2022	1647933601	0	3312	3313	3312
Tue Mar 22 14:20:00 2022	1647933600	0	3313	3313	3313
Tue Mar 22 14:20:18 2022	1647933618	0	3313	3313	3313
Tue Mar 22 14:19:54 2022	1647933594	0	3314	3314	3314
Tue Mar 22 14:19:55 2022	1647933595	0	3315	3315	3315
Tue Mar 22 14:19:50 2022	1647933590	0	3316	3316	3315
Tue Mar 22 14:19:49 2022	1647933589	0	3317	3317	3316
Tue Mar 22 14:19:53 2022	1647933593	0	3317	3317	3316
Tue Mar 22 14:20:00 2022	1647933600	0	3317	3317	3316
Tue Mar 22 14:20:15 2022	1647933615	0	3317	3317	3316
Tue Mar 22 14:20:12 2022	1647933612	0	3317	3318	3317
Tue Mar 22 14:20:23 2022	1647933623	0	3318	3319	3318
Tue Mar 22 14:20:03 2022	1647933603	0	3319	3319	3319
Tue Mar 22 14:19:55 2022	1647933595	0	3320	3320	3320
Tue Mar 22 14:20:09 2022	1647933609	0	3320	3320	3320
Tue Mar 22 14:20:07 2022	1647933607	0	3320	3320	3320
Tue Mar 22 14:20:18 2022	1647933618	0	3321	3321	3321
Tue Mar 22 14:19:50 2022	1647933590	0	3322	3322	3321
Tue Mar 22 14:20:09 2022	1647933609	0	3322	3323	3322
Tue Mar 22 14:20:04 2022	1647933604	0	3323	3323	3323
Tue Mar 22 14:19:57 2022	1647933597	0	3325	3325	3323
Tue Mar 22 14:20:14 2022	1647933614	0	3325	3325	3325
Tue Mar 22 14:20:05 2022	1647933605	0	3325	3325	3325
Tue Mar 22 14:20:23 2022	1647933623	0	3326	3326	3326
Tue Mar 22 14:19:45 2022	1647933585	0	3326	3327	3326
Tue Mar 22 14:20:00 2022	1647933600	0	3327	3327	3326
Tue Mar 22 14:20:09 2022	1647933609	0	3329	3329	3328
Tue Mar 22 14:19:50 2022	1647933590	0	3330	3331	3330
Tue Mar 22 14:19:53 2022	1647933593	0	3331	3331	3330
Tue Mar 22 14:19:57 2022	1647933597	0	3331	3331	3331
Tue Mar 22 14:19:49 2022	1647933589	0	3332	3332	3331
Tue Mar 22 14:20:20 2022	1647933620	0	3332	3333	3332
Tue Mar 22 14:20:15 2022	1647933615	0	3334	3334	3334
Tue Mar 22 14:20:24 2022	1647933624	0	3334	3334	3333
Tue Mar 22 14:20:14 2022	1647933614	0	3335	3335	3334
Tue Mar 22 14:20:11 2022	1647933611	0	3336	3336	3336
Tue Mar 22 14:20:24 2022	1647933624	0	3338	3338	3337
Tue Mar 22 14:20:24 2022	1647933624	0	3338	3338	3337
Tue Mar 22 14:20:09 2022	1647933609	0	3339	3339	3338
Tue Mar 22 14:20:23 2022	1647933623	0	3339	3339	3339
Tue Mar 22 14:20:07 2022	1647933607	0	3340	3340	3339
Tue Mar 22 14:20:23 2022	1647933623	0	3340	3340	3339
Tue Mar 22 14:20:18 2022	1647933618	0	3340	3341	3340
Tue Mar 22 14:20:24 2022	1647933624	0	3341	3341	3340
Tue Mar 22 14:19:50 2022	1647933590	0	3341	3341	3340
Tue Mar 22 14:19:57 2022	1647933597	0	3342	3342	3341
Tue Mar 22 14:19:57 2022	1647933597	0	3341	3342	3341
Tue Mar 22 14:20:09 2022	1647933609	0	3342	3342	3341
Tue Mar 22 14:20:09 2022	1647933609	0	3342	3343	3342
Tue Mar 22 14:19:49 2022	1647933589	0	3343	3343	3342
Tue Mar 22 14:20:00 2022	1647933600	0	3344	3344	3344
Tue Mar 22 14:20:24 2022	1647933624	0	3345	3345	3344
Tue Mar 22 14:19:53 2022	1647933593	0	3345	3345	3344
Tue Mar 22 14:20:14 2022	1647933614	0	3346	3346	3346
Tue Mar 22 14:19:49 2022	1647933589	0	3347	3348	3347
Tue Mar 22 14:20:07 2022	1647933607	0	3348	3348	3348
Tue Mar 22 14:20:18 2022	1647933618	0	3349	3349	3348
Tue Mar 22 14:20:33 2022	1647933633	0	3349	3349	3348
Tue Mar 22 14:19:55 2022	1647933595	0	3349	3350	3349
Tue Mar 22 14:19:53 2022	1647933593	0	3350	3350	3350
Tue Mar 22 14:19:50 2022	1647933590	0	3352	3352	3351
Tue Mar 22 14:20:08 2022	1647933608	0	3352	3352	3352
Tue Mar 22 14:20:09 2022	1647933609	0	3353	3353	3352
Tue Mar 22 14:19:54 2022	1647933594	0	3353	3353	3353
Tue Mar 22 14:20:09 2022	1647933609	0	3354	3354	3353
Tue Mar 22 14:20:09 2022	1647933609	0	3355	3355	3354
Tue Mar 22 14:20:09 2022	1647933609	0	3356	3357	3356
Tue Mar 22 14:20:23 2022	1647933623	0	3358	3359	3358
Tue Mar 22 14:20:00 2022	1647933600	0	3359	3359	3359
Tue Mar 22 14:19:50 2022	1647933590	0	3360	3360	3359
Tue Mar 22 14:20:11 2022	1647933611	0	3360	3361	3360
Tue Mar 22 14:20:14 2022	1647933614	0	3362	3362	3362
Tue Mar 22 14:19:49 2022	1647933589	0	3362	3362	3362
Tue Mar 22 14:19:50 2022	1647933590	0	3363	3363	3362
Tue Mar 22 14:20:09 2022	1647933609	0	3363	3363	3362
Tue Mar 22 14:20:01 2022	1647933601	0	3363	3363	3362
Tue Mar 22 14:20:24 2022	1647933624	0	3363	3364	3363
Tue Mar 22 14:20:09 2022	1647933609	0	3364	3364	3364
Tue Mar 22 14:20:11 2022	1647933611	0	3364	3365	3364
Tue Mar 22 14:19:44 2022	1647933584	0	3365	3365	3364
Tue Mar 22 14:19:49 2022	1647933589	0	3365	3365	3364
Tue Mar 22 14:19:57 2022	1647933597	0	3366	3366	3366
Tue Mar 22 14:19:50 2022	1647933590	0	3366	3367	3366
Tue Mar 22 14:20:14 2022	1647933614	0	3366	3367	3366
Tue Mar 22 14:20:13 2022	1647933613	0	3367	3367	3366
Tue Mar 22 14:19:55 2022	1647933595	0	3368	3368	3367
Tue Mar 22 14:19:50 2022	1647933590	0	3368	3368	3367
Tue Mar 22 14:20:24 2022	1647933624	0	3368	3369	3368
Tue Mar 22 14:19:54 2022	1647933594	0	3370	3370	3369
Tue Mar 22 14:20:00 2022	1647933600	0	3370	3370	3369
Tue Mar 22 14:20:14 2022	1647933614	0	3370	3370	3370
Tue Mar 22 14:19:57 2022	1647933597	0	3370	3371	3370
Tue Mar 22 14:19:57 2022	1647933597	0	3370	3371	3370
Tue Mar 22 14:20:15 2022	1647933615	0	3371	3371	3370
Tue Mar 22 14:20:04 2022	1647933604	0	3371	3371	3370
Tue Mar 22 14:20:23 2022	1647933623	0	3371	3371	3371
Tue Mar 22 14:20:09 2022	1647933609	0	3372	3372	3371
Tue Mar 22 14:20:03 2022	1647933603	0	3372	3372	3371
Tue Mar 22 14:20:01 2022	1647933601	0	3372	3373	3372
Tue Mar 22 14:20:03 2022	1647933603	0	3373	3374	3373
Tue Mar 22 14:20:10 2022	1647933610	0	3374	3374	3373
Tue Mar 22 14:20:13 2022	1647933613	0	3375	3375	3374
Tue Mar 22 14:20:24 2022	1647933624	0	3376	3376	3376
Tue Mar 22 14:20:23 2022	1647933623	0	3376	3377	3376
Tue Mar 22 14:20:15 2022	1647933615	0	3376	3377	3376
Tue Mar 22 14:20:24 2022	1647933624	0	3377	3377	3376
Tue Mar 22 14:20:04 2022	1647933604	0	3377	3377	3376
Tue Mar 22 14:20:00 2022	1647933600	0	3377	3377	3377
Tue Mar 22 14:19:42 2022	1647933582	3	3375	3378	3375
Tue Mar 22 14:19:56 2022	1647933596	0	3378	3378	3377
Tue Mar 22 14:19:54 2022	1647933594	0	3378	3378	3378
Tue Mar 22 14:20:09 2022	1647933609	0	3379	3379	3378
Tue Mar 22 14:19:42 2022	1647933582	2	3377	3379	3376
Tue Mar 22 14:20:11 2022	1647933611	0	3379	3380	3379
Tue Mar 22 14:20:23 2022	1647933623	0	3382	3382	3381
Tue Mar 22 14:20:18 2022	1647933618	0	3382	3382	3382
Tue Mar 22 14:20:14 2022	1647933614	0	3382	3383	3382
Tue Mar 22 14:20:00 2022	1647933600	0	3382	3383	3382
Tue Mar 22 14:19:49 2022	1647933589	0	3383	3383	3382
Tue Mar 22 14:20:23 2022	1647933623	0	3384	3384	3384
Tue Mar 22 14:20:11 2022	1647933611	0	3384	3384	3384
Tue Mar 22 14:19:49 2022	1647933589	0	3384	3385	3384
Tue Mar 22 14:20:33 2022	1647933633	0	3386	3386	3385
Tue Mar 22 14:19:49 2022	1647933589	0	3386	3386	3386
Tue Mar 22 14:19:49 2022	1647933589	0	3387	3387	3386
Tue Mar 22 14:20:24 2022	1647933624	0	3388	3388	3387
Tue Mar 22 14:19:50 2022	1647933590	0	3388	3388	3388
Tue Mar 22 14:20:00 2022	1647933600	0	3388	3389	3388
Tue Mar 22 14:19:49 2022	1647933589	0	3389	3390	3389
Tue Mar 22 14:20:23 2022	1647933623	0	3391	3392	3391
Tue Mar 22 14:19:53 2022	1647933593	0	3391	3392	3390
Tue Mar 22 14:19:42 2022	1647933582	2	3392	3394	3392
Tue Mar 22 14:19:45 2022	1647933585	0	3395	3395	3394
Tue Mar 22 14:20:23 2022	1647933623	0	3396	3396	3395
Tue Mar 22 14:20:26 2022	1647933626	0	3397	3397	3396
Tue Mar 22 14:20:08 2022	1647933608	0	3398	3398	3397
Tue Mar 22 14:20:28 2022	1647933628	0	3399	3400	3399
Tue Mar 22 14:20:18 2022	1647933618	0	3401	3401	3400
Tue Mar 22 14:19:44 2022	1647933584	0	3402	3402	3402
Tue Mar 22 14:19:54 2022	1647933594	0	3402	3402	3402
Tue Mar 22 14:20:27 2022	1647933627	0	3402	3403	3402
Tue Mar 22 14:19:42 2022	1647933582	3	3400	3403	3400
Tue Mar 22 14:20:16 2022	1647933616	0	3403	3403	3402
Tue Mar 22 14:20:24 2022	1647933624	0	3406	3406	3405
Tue Mar 22 14:20:28 2022	1647933628	0	3406	3407	3406
Tue Mar 22 14:20:23 2022	1647933623	0	3407	3407	3407
Tue Mar 22 14:20:39 2022	1647933639	0	3407	3407	3407
Tue Mar 22 14:20:00 2022	1647933600	0	3409	3410	3409
Tue Mar 22 14:19:57 2022	1647933597	0	3410	3410	3410
Tue Mar 22 14:19:49 2022	1647933589	0	3411	3411	3411
Tue Mar 22 14:20:00 2022	1647933600	0	3412	3412	3412
Tue Mar 22 14:20:27 2022	1647933627	0	3413	3413	3412
Tue Mar 22 14:20:00 2022	1647933600	0	3413	3414	3413
Tue Mar 22 14:19:44 2022	1647933584	0	3414	3414	3413
Tue Mar 22 14:19:50 2022	1647933590	0	3414	3415	3414
Tue Mar 22 14:20:28 2022	1647933628	0	3417	3417	3416
Tue Mar 22 14:19:49 2022	1647933589	0	3417	3417	3416
Tue Mar 22 14:19:50 2022	1647933590	0	3417	3417	3417
Tue Mar 22 14:20:15 2022	1647933615	0	3420	3420	3419
Tue Mar 22 14:20:08 2022	1647933608	0	3420	3420	3420
Tue Mar 22 14:20:09 2022	1647933609	0	3420	3420	3420
Tue Mar 22 14:20:09 2022	1647933609	0	3421	3421	3421
Tue Mar 22 14:19:44 2022	1647933584	0	3422	3422	3421
Tue Mar 22 14:20:10 2022	1647933610	0	3422	3422	3422
Tue Mar 22 14:20:28 2022	1647933628	0	3423	3423	3422
Tue Mar 22 14:20:23 2022	1647933623	0	3424	3424	3423
Tue Mar 22 14:20:15 2022	1647933615	0	3426	3426	3425
Tue Mar 22 14:19:59 2022	1647933599	0	3426	3427	3426
Tue Mar 22 14:20:10 2022	1647933610	0	3426	3427	3426
Tue Mar 22 14:20:29 2022	1647933629	0	3427	3428	3427
Tue Mar 22 14:20:10 2022	1647933610	0	3428	3428	3427
Tue Mar 22 14:20:08 2022	1647933608	0	3430	3430	3429
Tue Mar 22 14:20:38 2022	1647933638	0	3432	3432	3431
Tue Mar 22 14:20:10 2022	1647933610	0	3432	3432	3431
Tue Mar 22 14:20:11 2022	1647933611	0	3434	3434	3433
Tue Mar 22 14:20:24 2022	1647933624	0	3435	3435	3434
Tue Mar 22 14:20:15 2022	1647933615	0	3435	3435	3435
Tue Mar 22 14:20:33 2022	1647933633	0	3435	3436	3435
Tue Mar 22 14:20:25 2022	1647933625	0	3437	3437	3437
Tue Mar 22 14:19:56 2022	1647933596	0	3437	3438	3437
Tue Mar 22 14:20:10 2022	1647933610	0	3438	3438	3437
Tue Mar 22 14:19:44 2022	1647933584	0	3439	3439	3438
Tue Mar 22 14:20:28 2022	1647933628	0	3443	3443	3443
Tue Mar 22 14:19:57 2022	1647933597	0	3444	3444	3443
Tue Mar 22 14:20:00 2022	1647933600	0	3445	3445	3444
Tue Mar 22 14:20:24 2022	1647933624	0	3447	3447	3447
Tue Mar 22 14:19:49 2022	1647933589	0	3447	3448	3447
Tue Mar 22 14:19:53 2022	1647933593	0	3448	3448	3448
Tue Mar 22 14:19:59 2022	1647933599	0	3450	3450	3449
Tue Mar 22 14:19:56 2022	1647933596	0	3450	3450	3449
Tue Mar 22 14:19:49 2022	1647933589	0	3451	3451	3450
Tue Mar 22 14:19:45 2022	1647933585	0	3451	3451	3451
Tue Mar 22 14:19:53 2022	1647933593	0	3453	3453	3452
Tue Mar 22 14:20:11 2022	1647933611	0	3455	3455	3454
Tue Mar 22 14:20:25 2022	1647933625	0	3455	3455	3455
Tue Mar 22 14:19:45 2022	1647933585	0	3455	3455	3455
Tue Mar 22 14:20:08 2022	1647933608	0	3455	3456	3455
Tue Mar 22 14:19:46 2022	1647933586	0	3457	3458	3457
Tue Mar 22 14:20:27 2022	1647933627	0	3458	3458	3457
Tue Mar 22 14:19:56 2022	1647933596	0	3459	3459	3459
Tue Mar 22 14:19:42 2022	1647933582	3	3456	3459	3456
Tue Mar 22 14:19:50 2022	1647933590	0	3460	3460	3459
Tue Mar 22 14:20:10 2022	1647933610	0	3461	3461	3459
Tue Mar 22 14:20:25 2022	1647933625	0	3461	3462	3461
Tue Mar 22 14:19:58 2022	1647933598	0	3462	3462	3462
Tue Mar 22 14:19:45 2022	1647933585	0	3463	3464	3463
Tue Mar 22 14:19:45 2022	1647933585	0	3464	3464	3464
Tue Mar 22 14:20:11 2022	1647933611	0	3466	3466	3465
Tue Mar 22 14:20:24 2022	1647933624	0	3466	3466	3466
Tue Mar 22 14:19:45 2022	1647933585	0	3466	3467	3466
Tue Mar 22 14:20:10 2022	1647933610	0	3467	3467	3466
Tue Mar 22 14:20:25 2022	1647933625	0	3468	3468	3467
Tue Mar 22 14:19:57 2022	1647933597	0	3468	3468	3467
Tue Mar 22 14:20:28 2022	1647933628	0	3472	3472	3471
Tue Mar 22 14:19:59 2022	1647933599	0	3473	3473	3472
Tue Mar 22 14:20:23 2022	1647933623	0	3473	3473	3472
Tue Mar 22 14:20:09 2022	1647933609	0	3474	3475	3474
Tue Mar 22 14:20:07 2022	1647933607	0	3475	3475	3474
Tue Mar 22 14:19:59 2022	1647933599	0	3475	3476	3475
Tue Mar 22 14:19:53 2022	1647933593	0	3476	3476	3476
Tue Mar 22 14:19:45 2022	1647933585	0	3476	3476	3475
Tue Mar 22 14:20:11 2022	1647933611	0	3477	3477	3476
Tue Mar 22 14:20:08 2022	1647933608	0	3477	3477	3477
Tue Mar 22 14:19:53 2022	1647933593	0	3481	3481	3481
Tue Mar 22 14:20:08 2022	1647933608	0	3482	3482	3481
Tue Mar 22 14:19:46 2022	1647933586	0	3482	3483	3482
Tue Mar 22 14:19:53 2022	1647933593	0	3483	3483	3481
Tue Mar 22 14:19:56 2022	1647933596	0	3485	3485	3485
Tue Mar 22 14:20:11 2022	1647933611	0	3486	3486	3485
Tue Mar 22 14:19:42 2022	1647933582	3	3485	3488	3484
Tue Mar 22 14:19:42 2022	1647933582	3	3485	3488	3484
Tue Mar 22 14:19:42 2022	1647933582	3	3485	3488	3484
Tue Mar 22 14:19:42 2022	1647933582	3	3485	3488	3484
Tue Mar 22 14:20:07 2022	1647933607	0	3489	3489	3488
Tue Mar 22 14:20:28 2022	1647933628	0	3490	3490	3489
Tue Mar 22 14:20:27 2022	1647933627	0	3490	3490	3490
Tue Mar 22 14:20:10 2022	1647933610	0	3492	3492	3491
Tue Mar 22 14:19:42 2022	1647933582	3	3489	3492	3489
Tue Mar 22 14:20:25 2022	1647933625	0	3492	3492	3492
Tue Mar 22 14:19:42 2022	1647933582	3	3490	3493	3489
Tue Mar 22 14:19:42 2022	1647933582	3	3490	3493	3490
Tue Mar 22 14:20:25 2022	1647933625	0	3493	3493	3493
Tue Mar 22 14:19:49 2022	1647933589	0	3494	3494	3493
Tue Mar 22 14:19:45 2022	1647933585	0	3495	3496	3495
Tue Mar 22 14:20:28 2022	1647933628	0	3496	3496	3495
Tue Mar 22 14:20:25 2022	1647933625	0	3497	3497	3497
Tue Mar 22 14:19:53 2022	1647933593	0	3499	3499	3499
Tue Mar 22 14:19:59 2022	1647933599	0	3499	3500	3499
Tue Mar 22 14:20:07 2022	1647933607	0	3501	3501	3500
Tue Mar 22 14:20:23 2022	1647933623	0	3501	3501	3500
Tue Mar 22 14:19:56 2022	1647933596	0	3502	3502	3502
Tue Mar 22 14:19:53 2022	1647933593	0	3503	3503	3502
Tue Mar 22 14:20:25 2022	1647933625	0	3503	3504	3503
Tue Mar 22 14:20:25 2022	1647933625	0	3504	3504	3503
Tue Mar 22 14:19:42 2022	1647933582	2	3502	3504	3501
Tue Mar 22 14:20:39 2022	1647933639	0	3504	3504	3504
Tue Mar 22 14:20:24 2022	1647933624	0	3506	3506	3505
Tue Mar 22 14:20:25 2022	1647933625	0	3508	3508	3508
Tue Mar 22 14:19:53 2022	1647933593	0	3511	3511	3510
Tue Mar 22 14:20:26 2022	1647933626	0	3511	3511	3511
Tue Mar 22 14:19:45 2022	1647933585	0	3511	3511	3511
Tue Mar 22 14:19:56 2022	1647933596	0	3513	3513	3513
Tue Mar 22 14:19:46 2022	1647933586	0	3517	3517	3516
Tue Mar 22 14:20:25 2022	1647933625	0	3517	3517	3516
Tue Mar 22 14:20:11 2022	1647933611	0	3517	3517	3516
Tue Mar 22 14:19:54 2022	1647933594	0	3518	3518	3518
Tue Mar 22 14:19:53 2022	1647933593	0	3519	3519	3518
Tue Mar 22 14:19:53 2022	1647933593	0	3519	3519	3519
Tue Mar 22 14:20:00 2022	1647933600	0	3520	3520	3519
Tue Mar 22 14:20:29 2022	1647933629	0	3522	3522	3521
Tue Mar 22 14:19:42 2022	1647933582	3	3519	3522	3519
Tue Mar 22 14:19:42 2022	1647933582	3	3520	3523	3519
Tue Mar 22 14:19:54 2022	1647933594	0	3524	3524	3524
Tue Mar 22 14:19:49 2022	1647933589	0	3526	3526	3525
Tue Mar 22 14:20:07 2022	1647933607	0	3526	3526	3525
Tue Mar 22 14:19:44 2022	1647933584	0	3526	3527	3526
Tue Mar 22 14:20:25 2022	1647933625	0	3528	3529	3528
Tue Mar 22 14:20:24 2022	1647933624	0	3530	3530	3529
Tue Mar 22 14:19:50 2022	1647933590	0	3533	3533	3533
Tue Mar 22 14:19:46 2022	1647933586	0	3537	3537	3537
Tue Mar 22 14:19:54 2022	1647933594	0	3538	3538	3537
Tue Mar 22 14:19:53 2022	1647933593	0	3540	3540	3539
Tue Mar 22 14:20:25 2022	1647933625	0	3542	3542	3541
Tue Mar 22 14:20:35 2022	1647933635	0	3542	3542	3542
Tue Mar 22 14:19:54 2022	1647933594	0	3544	3544	3543
Tue Mar 22 14:19:46 2022	1647933586	0	3546	3546	3546
Tue Mar 22 14:20:28 2022	1647933628	0	3547	3548	3547
Tue Mar 22 14:20:25 2022	1647933625	0	3548	3548	3547
Tue Mar 22 14:20:24 2022	1647933624	0	3549	3549	3548
Tue Mar 22 14:20:28 2022	1647933628	0	3549	3550	3549
Tue Mar 22 14:19:55 2022	1647933595	0	3550	3550	3549
Tue Mar 22 14:20:28 2022	1647933628	0	3551	3551	3551
Tue Mar 22 14:20:38 2022	1647933638	0	3552	3552	3551
Tue Mar 22 14:20:28 2022	1647933628	0	3554	3554	3553
Tue Mar 22 14:19:54 2022	1647933594	0	3558	3559	3558
Tue Mar 22 14:20:24 2022	1647933624	0	3559	3559	3559
Tue Mar 22 14:20:33 2022	1647933633	0	3560	3560	3560
Tue Mar 22 14:19:45 2022	1647933585	0	3561	3561	3560
Tue Mar 22 14:19:42 2022	1647933582	3	3558	3561	3558
Tue Mar 22 14:20:26 2022	1647933626	0	3562	3562	3561
Tue Mar 22 14:19:46 2022	1647933586	0	3564	3564	3563
Tue Mar 22 14:20:25 2022	1647933625	0	3564	3564	3564
Tue Mar 22 14:20:00 2022	1647933600	0	3565	3565	3564
Tue Mar 22 14:19:53 2022	1647933593	0	3565	3565	3565
Tue Mar 22 14:20:26 2022	1647933626	0	3568	3568	3567
Tue Mar 22 14:20:28 2022	1647933628	0	3570	3571	3570
Tue Mar 22 14:19:53 2022	1647933593	0	3570	3571	3570
Tue Mar 22 14:20:28 2022	1647933628	0	3571	3572	3571
Tue Mar 22 14:20:38 2022	1647933638	0	3572	3572	3571
Tue Mar 22 14:19:44 2022	1647933584	0	3573	3573	3572
Tue Mar 22 14:19:58 2022	1647933598	0	3573	3573	3573
Tue Mar 22 14:19:45 2022	1647933585	0	3574	3574	3573
Tue Mar 22 14:20:28 2022	1647933628	0	3574	3574	3574
Tue Mar 22 14:19:46 2022	1647933586	0	3576	3577	3576
Tue Mar 22 14:20:34 2022	1647933634	0	3580	3580	3580
Tue Mar 22 14:19:56 2022	1647933596	0	3581	3582	3581
Tue Mar 22 14:20:28 2022	1647933628	0	3582	3582	3581
Tue Mar 22 14:20:07 2022	1647933607	0	3583	3583	3582
